SCHOOL_ID,ABSENCES_FIVE_OR_FEWER_PERCENT_ALL,ABSENCES_SIX_TO_FIFTEEN_PERCENT_ALL,ABSENCES_OVER_15_PERCENT_ALL,ABSENCES_CHRONIC_ABSENT_PERC_ALL,DROPOUT_7-12 Drop Outs -ALL Students,DROPOUT_7-12 Drop Outs -American Indian/Alaskan,DROPOUT_7-12 Drop Outs -Asian/Pacific Islander,DROPOUT_7-12 Drop Outs -Black,DROPOUT_7-12 Drop Outs -Economically Disadvantaged,DROPOUT_7-12 Drop Outs -Female,DROPOUT_7-12 Drop Outs -Hispanic,DROPOUT_7-12 Drop Outs -Male,DROPOUT_7-12 Drop Outs -Multi-Racial,DROPOUT_7-12 Drop Outs -Not Economically Disadvantaged,DROPOUT_7-12 Drop Outs -Students With Disability,DROPOUT_7-12 Drop Outs -Students Without Disability,DROPOUT_7-12 Drop Outs -White,CERTIFICATIONS_Positions_Average Annual Salary_Administrators,CERTIFICATIONS_Positions_Average Annual Salary_PK-12 Teachers,CERTIFICATIONS_Positions_Average Annual Salary_Support Personnel,CERTIFICATIONS_Positions_Average Contract Days_Administrators,CERTIFICATIONS_Positions_Average Contract Days_PK-12 Teachers,CERTIFICATIONS_Positions_Average Contract Days_Support Personnel,CERTIFICATIONS_Positions_Average Daily Salary_Administrators,CERTIFICATIONS_Positions_Average Daily Salary_PK-12 Teachers,CERTIFICATIONS_Positions_Average Daily Salary_Support Personnel,CERTIFICATIONS_Years Experience_Average_Administrators,CERTIFICATIONS_Years Experience_Average_PK-12 Teachers,CERTIFICATIONS_Years Experience_Average_Support Personnel,POVERTY_direct_cert_perc,INEXPERIENCED_Leaders,INEXPERIENCED_Teachers,WAIVED_Teachers,OUT_OF_FIELD_Teachers,GAA_ADEQUATE_PERCENT All Students English Language Arts,GAA_ADEQUATE_PERCENT All Students Mathematics,GAA_ADEQUATE_PERCENT All Students Science,GAA_ADEQUATE_PERCENT All Students Social Studies,GAA_LIMITED_PERCENT All Students English Language Arts,GAA_LIMITED_PERCENT All Students Mathematics,GAA_LIMITED_PERCENT All Students Science,GAA_LIMITED_PERCENT All Students Social Studies,GAA_PARTIAL_PERCENT All Students English Language Arts,GAA_PARTIAL_PERCENT All Students Mathematics,GAA_PARTIAL_PERCENT All Students Science,GAA_PARTIAL_PERCENT All Students Social Studies,GAA_THOROUGH_PERCENT All Students English Language Arts,GAA_THOROUGH_PERCENT All Students Mathematics,GAA_THOROUGH_PERCENT All Students Science,GAA_THOROUGH_PERCENT All Students Social Studies,LEXILE_LEXILE_MID_PERCENT,REVENUE_K-12 Expenditures Debt Services,REVENUE_K-12 Expenditures General Administration,REVENUE_K-12 Expenditures Instruction,REVENUE_K-12 Expenditures Instructional Support,REVENUE_K-12 Expenditures Maintenance and Operations,REVENUE_K-12 Expenditures Media,REVENUE_K-12 Expenditures Pupil Services,REVENUE_K-12 Expenditures Renovation and Capital Projects,REVENUE_K-12 Expenditures School Administration,REVENUE_K-12 Expenditures School food Services,REVENUE_K-12 Expenditures Transportation,INSTN_NAME
7155050,59.8,25.1,15.0,17.6,1.3,,,,1.3,,,1.9,,,,0.8,,97820.83,64720.23,71817.3,228.89,193.35,206.11,427.37,334.72,348.44,25.6,16.61,22.3,34.90000153,56.0,31.0,,,,,,,,,,,,,,,,,,,0.37751004016064255,0.0,0.0,5725.87,73.2,812.91,100.78,256.42,0.0,581.12,0.0,23.0,Cedartown High School
7162050,14.6,49.5,35.9,33.0,5.4,,,,5.4,,,5.8,,,,4.6,6.3,93574.49,59048.72,74929.65,223.49,190.35,210.0,418.69,310.21,356.81,25.0,17.0,29.0,29.39999962,52.0,55.0,15.0,20.0,,,,,,,,,,,,,,,,,0.49333333333333335,0.0,0.0,6188.57,45.83,473.93,141.98,739.88,0.0,802.18,0.0,0.0,Hawkinsville High School
7170114,39.8,35.4,24.8,23.4,2.3,,,,2.3,,,2.9,,,,2.1,,96814.5,63372.29,71121.84,230.0,195.1,194.0,420.93,324.82,366.61,19.4,14.85,20.6,25.29999924,100.0,39.0,,27.0,,,,,,,,,,,,,,,,,0.5576923076923077,0.0,0.0,6615.34,216.81,1161.59,147.19,506.56,0.0,921.64,0.0,0.83,Putnam County High School
7200201,33.2,35.1,31.7,30.6,6.0,,,5.9,6.0,,,8.1,,,,5.3,,92740.76,53075.25,64392.79,223.29,188.18,210.0,415.34,282.05,306.63,18.0,11.21,15.67,51.70000076,,80.0,41.0,38.0,,,,,,,,,,,,,,,,,0.32558139534883723,0.0,0.0,5939.29,448.0,1592.32,332.0,372.72,0.0,1656.58,0.0,17.9,Randolph Clay High School
7210100,25.1,33.1,41.8,42.1,3.3,,,1.6,3.3,2.7,,3.8,,,7.0,2.6,8.2,91003.6,54704.55,54920.4,213.6,190.98,196.0,426.05,286.44,280.21,22.0,13.05,6.4,31.79999924,50.0,47.0,20.0,26.0,,,,,,,,,,,,,,,,,0.2926829268292683,0.0,0.0,4286.57,0.0,313.01,79.95,78.94,0.0,852.77,0.0,0.0,Cross Creek High School
7211052,12.2,24.8,63.1,66.8,7.1,,,6.8,7.1,6.4,,7.7,,,,7.3,,93511.5,55252.66,71400.0,214.5,192.77,196.0,435.95,286.63,364.29,20.5,11.6,16.8,49.40000153,25.0,35.0,10.0,32.0,,,,,,,,,,,,,,,,,0.12903225806451613,0.0,0.0,4585.44,45.74,454.3,40.24,204.22,0.0,993.52,0.0,8.52,Butler High School
7212056,21.9,29.9,48.2,48.9,4.3,,,2.9,4.3,3.1,,5.3,,,6.0,4.0,10.3,86821.5,50557.78,64359.33,214.5,192.05,195.0,404.76,263.25,330.05,14.25,9.02,15.17,32.20000076,25.0,60.0,30.0,34.0,,,,,,,,,,,,,,,,,0.21739130434782608,0.0,0.0,4552.61,0.0,271.7,60.63,50.76,0.0,851.26,0.0,0.0,Hephzibah High School
7212574,30.3,35.7,34.0,36.6,3.3,,,2.5,3.3,3.0,,3.6,,,,2.9,6.1,94499.0,58061.17,67668.5,219.33,191.19,197.5,430.85,303.68,342.63,22.33,14.08,17.75,26.0,56.0,48.0,15.0,18.0,,,,,,,,,,,,,,,,,0.36,0.0,0.0,4870.26,0.0,269.41,128.81,100.02,0.0,818.43,0.0,0.0,Westside High School
7213054,16.6,25.2,58.2,61.8,6.1,,,6.1,6.1,5.0,,7.1,,,7.0,6.0,,86925.2,50016.79,78738.33,209.6,191.15,196.67,414.72,261.66,400.36,19.4,8.76,27.0,49.79999924,75.0,63.0,30.0,45.0,,,,,,,,,,,,,,,,,0.2192513368983957,0.0,0.0,4208.56,8.85,321.46,54.51,65.15,0.0,872.32,0.0,0.0,Glenn Hills High School
7213756,17.4,23.5,59.2,63.2,4.3,,,3.9,4.3,4.4,,4.1,,,,4.2,,83373.6,51969.27,59206.33,211.6,192.12,195.0,394.02,270.5,303.62,17.0,9.46,10.67,56.79999924,60.0,57.0,29.0,35.0,,,,,,,,,,,,,,,,,0.17575757575757575,0.0,0.0,4448.91,5.07,406.71,79.21,222.21,0.0,1271.98,0.0,1.47,Josey High School
7214060,24.7,35.6,39.8,41.6,4.1,,,4.0,4.1,3.3,,4.8,,,8.7,3.5,5.5,94305.25,56263.6,68245.0,214.5,191.8,194.29,439.65,293.35,351.26,20.75,13.36,18.0,30.39999962,25.0,40.0,,20.0,,,,,,,,,,,,,,,,,0.29770992366412213,0.0,0.0,5229.22,0.0,355.94,53.99,115.41,0.0,923.78,0.0,0.0,Academy of Richmond County High School
7215566,17.4,26.0,56.7,58.2,3.8,,,3.9,3.8,3.7,,3.9,,,,3.3,,94250.25,50650.16,56133.0,214.5,192.67,195.0,439.4,262.89,287.86,25.25,8.93,7.5,50.09999847,43.0,58.0,34.0,40.0,,,,,,,,,,,,,,,,,0.20714285714285716,0.0,0.0,4835.2,1.19,439.66,48.84,88.64,0.0,1077.84,0.0,0.0,Laney High School
7220107,49.1,34.7,16.2,15.7,2.4,,,,,3.1,,,,3.5,,2.1,,95942.5,60700.84,67764.57,215.0,190.0,191.54,446.24,319.48,353.79,23.0,13.79,25.43,25.20000076,,37.0,,,41.7,58.3,,,0.0,0.0,,,25.0,25.0,,,33.3,16.7,,,,0.0,0.0,7033.0,6.61,30.74,120.62,122.74,0.0,815.78,0.0,0.0,General Ray Davis Middle School
7220176,26.2,40.9,32.9,32.6,3.7,,,2.6,,2.8,6.5,4.8,,5.1,5.6,3.4,5.3,100410.83,57161.36,67647.37,230.0,191.32,197.32,436.57,298.78,342.83,18.0,14.65,21.64,21.79999924,60.0,54.0,,19.0,40.0,70.0,70.0,30.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,40.0,30.0,30.0,60.0,0.5398773006134969,0.0,0.0,4958.27,66.76,67.66,69.05,208.78,0.0,644.52,0.0,1.8,Heritage High School
7220192,26.5,32.6,40.9,41.8,6.2,,,5.4,,6.4,10.5,6.0,,9.1,9.5,5.6,,101725.32,60170.03,66807.67,230.0,191.56,196.8,442.28,314.1,339.47,18.0,13.94,17.0,30.0,50.0,43.0,,22.0,18.2,36.4,45.5,45.5,9.1,9.1,9.1,9.1,36.4,18.2,18.2,9.1,36.4,36.4,27.3,36.4,0.39862542955326463,0.0,0.0,5758.99,8.41,82.94,112.65,267.32,0.0,986.2,0.0,3.7,Salem High School
7220278,37.6,39.3,23.1,24.5,1.9,,,2.3,,,,,,3.8,,2.0,,98370.75,56973.47,54559.35,215.0,190.0,191.67,457.54,299.86,284.66,18.75,11.38,13.67,38.70000076,43.0,56.0,16.0,21.0,25.0,25.0,,,0.0,0.0,,,18.8,25.0,,,56.3,50.0,,,,0.0,0.0,6436.14,6.39,29.42,80.79,0.51,0.0,639.7,0.0,0.0,Conyers Middle School
7220294,30.2,40.0,29.8,30.8,1.7,,,,,,,,,,,,,98511.0,58079.94,61506.78,215.0,190.17,191.67,458.19,305.41,320.9,19.0,12.5,18.67,37.70000076,50.0,63.0,,13.0,45.0,40.0,,,0.0,0.0,,,25.0,35.0,,,30.0,25.0,,,,0.0,0.0,6367.97,9.2,43.03,103.98,129.8,0.0,971.62,0.0,0.0,Memorial Middle School
7223052,33.5,36.0,30.5,30.9,3.8,,,2.7,,3.5,5.8,4.1,,5.5,3.4,3.9,10.8,107228.34,57627.79,67281.23,227.5,191.03,202.29,471.33,301.68,332.6,21.13,14.7,16.53,25.79999924,20.0,35.0,,14.0,50.0,70.0,70.0,40.0,0.0,0.0,0.0,10.0,20.0,20.0,30.0,20.0,30.0,10.0,0.0,30.0,0.5083056478405316,0.0,0.0,5206.91,99.32,47.59,38.88,184.25,0.0,715.86,0.0,1.44,Rockdale County High School
7244052,33.7,37.8,28.6,30.4,2.5,,,,2.5,,,,,,,2.4,,92103.59,59890.8,69341.25,223.12,195.13,200.6,412.79,306.93,345.67,24.25,17.37,25.0,34.20000076,20.0,17.0,,,,,,,,,,,,,,,,,,,0.5905511811023622,0.0,0.0,6948.4,75.19,774.6,164.41,538.28,55.85,920.32,0.0,6.14,Screven County High School
7260101,30.6,34.7,34.8,36.4,4.5,,,3.6,4.5,4.2,,4.9,,,7.3,4.1,6.0,93233.5,55003.55,77411.56,215.56,192.34,191.67,432.53,285.97,403.88,20.2,12.0,21.0,27.0,25.0,56.0,12.0,17.0,,,,,,,,,,,,,,,,,0.4459016393442623,0.0,0.0,5483.88,114.93,0.0,113.02,83.07,0.0,444.3,0.0,0.0,Spalding High School
7260187,26.4,32.0,41.6,42.5,3.0,,,2.8,3.0,2.2,,3.8,,,,2.9,5.0,96357.55,57768.03,65478.96,209.09,192.69,190.0,460.84,299.8,344.63,20.33,10.86,15.22,41.79999924,40.0,54.0,16.0,17.0,,,,,,,,,,,,,,,,,0.31283422459893045,0.0,0.0,5049.62,117.77,0.0,69.32,294.88,0.0,219.17,0.0,0.1,Griffin High School
7275050,30.6,36.5,32.9,31.4,1.8,,,,3.0,1.7,,1.9,,1.3,,1.5,1.8,79197.49,56978.98,63256.0,222.99,190.69,198.57,355.17,298.8,318.56,23.33,15.95,18.0,23.20000076,50.0,29.0,,,,,,,,,,,,,,,,,,,0.5139442231075697,0.0,0.0,6457.41,296.26,445.89,81.67,357.09,0.0,657.59,0.0,0.0,Stephens County High School
7320194,40.1,35.7,24.2,21.6,2.2,,,,2.2,2.3,,2.0,,,,2.3,,77413.1,54304.48,69093.82,206.08,191.13,205.93,375.65,284.12,335.53,19.17,14.41,18.2,31.0,80.0,35.0,,17.0,,,,,,,,,,,,,,,,,0.44086021505376344,0.0,0.0,4845.9,247.99,722.64,86.59,379.22,0.0,596.7,0.81,0.59,Tattnall County High School
7370199,34.9,32.9,32.3,30.7,1.1,,,1.3,1.1,0.8,,1.3,,,,1.1,1.2,79032.21,61542.43,61375.24,230.0,194.59,203.88,343.62,316.27,301.03,22.25,13.82,11.6,29.79999924,29.0,35.0,,27.0,54.5,90.9,100.0,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,45.5,9.1,0.0,45.5,0.43190661478599224,0.0,0.0,4896.53,10.33,217.86,62.86,474.76,0.0,691.22,0.0,0.19,Tift County High School
7380192,19.2,34.5,46.3,45.3,1.3,,,,1.3,,,,,,,1.4,,73046.6,55561.23,67581.67,190.0,190.0,190.0,384.46,292.43,355.69,20.29,14.83,19.75,34.40000153,66.0,52.0,19.0,10.0,,,,,,,,,,,,,,,,,0.4098360655737705,0.0,0.0,6076.03,55.25,680.61,132.34,591.3,0.0,568.81,0.0,0.0,Toombs County High School
7400213,32.3,40.7,27.0,27.5,2.6,,,,2.6,,,,,,,3.1,,80693.04,59940.51,67123.36,222.3,192.89,209.05,362.99,310.75,321.09,19.0,15.66,14.0,33.40000153,35.0,47.0,,20.0,,,,,,,,,,,,,,,,,0.32727272727272727,0.0,0.0,5216.53,86.22,507.55,90.14,281.79,0.0,659.18,0.0,0.0,Treutlen Middle/High School
7410201,36.2,43.1,20.7,20.6,2.1,,,,2.1,,,3.2,,,,2.1,3.6,98600.45,54642.92,69763.27,224.44,192.89,205.0,439.31,283.29,340.31,20.2,12.42,16.25,31.29999924,14.0,52.0,,14.0,,,,,,,,,,,,,,,,,0.3459915611814346,0.0,0.0,4945.64,0.0,650.99,223.07,870.32,0.0,932.59,0.0,0.0,Callaway High School
7410204,33.3,43.6,23.2,21.4,1.9,,,,1.9,,,,,,,,,90938.93,54292.84,70314.01,225.0,190.62,195.0,404.17,284.83,360.58,22.0,11.82,19.25,41.79999924,,48.0,,14.0,,,,,,,,,,,,,,,,,,0.0,0.0,5166.67,0.0,553.86,153.68,775.97,0.0,628.92,0.0,0.0,Callaway Middle School
7410387,34.5,35.4,30.1,28.0,3.6,,,2.4,5.7,3.2,,4.0,,2.3,,3.5,4.8,93887.8,59183.35,67607.71,233.16,192.02,212.5,402.67,308.21,318.15,19.17,15.59,20.25,24.0,,29.0,,10.0,,,,,,,,,,,,,,,,,0.36477987421383645,0.0,0.0,5098.63,0.0,492.83,111.56,699.44,0.0,645.14,0.0,0.0,Troup County High School
7411052,37.4,36.3,26.3,25.3,1.8,,,,2.3,1.6,,2.0,,1.5,,1.7,2.0,92618.76,59195.75,65579.98,232.71,192.79,208.0,397.99,307.05,315.29,25.0,15.31,15.0,28.79999924,25.0,34.0,,,,,,,,,,,,,,,,,,,0.4175084175084175,0.0,0.0,4696.7,0.0,680.71,143.88,788.74,0.0,654.59,0.0,0.0,LaGrange High School
7423050,11.8,33.1,55.1,49.2,3.7,,,,3.7,,,,,,,3.5,,81040.35,55807.35,60465.34,224.8,203.49,202.14,360.5,274.25,299.12,13.0,10.91,11.25,45.09999847,100.0,58.0,,39.0,,,,,,,,,,,,,,,,,0.3150684931506849,0.0,0.0,5871.59,445.74,1298.06,130.36,1041.97,0.0,1392.36,12.66,0.0,Turner County High School
7450195,35.3,39.6,25.0,24.6,0.9,,,,0.9,,,,,,,1.0,,88765.78,57747.04,80643.03,225.0,194.74,219.44,394.51,296.54,367.49,18.83,11.09,17.67,32.90000153,57.0,50.0,,27.0,,,,,,,,,,,,,,,,,0.39867109634551495,0.0,0.0,5777.01,301.29,46.93,57.48,289.22,0.0,764.66,0.34,0.0,Upson-Lee High School
7460190,26.7,28.4,44.9,43.6,3.5,,,,3.6,2.0,,4.7,,3.2,5.1,3.0,3.6,88117.4,56168.9,66264.54,228.7,192.57,199.87,385.3,291.68,331.53,17.67,13.51,16.87,24.20000076,50.0,29.0,,,,,,,,,,,,,,,,,,,0.4412811387900356,0.0,0.0,6218.5,9.51,255.98,107.69,250.1,0.0,673.21,0.0,3.11,Ridgeland High School
7460198,40.6,26.0,33.4,33.8,2.3,,,,2.5,1.9,,2.5,,1.9,,1.9,2.4,92207.19,54635.87,66410.04,230.5,192.37,201.93,400.03,284.02,328.87,24.5,13.16,16.56,21.10000038,43.0,37.0,,,,,,,,,,,,,,,,,,,0.4375,0.0,0.0,6217.65,17.21,355.04,118.31,253.99,0.0,655.39,0.0,6.92,LaFayette High School
7470111,21.9,39.7,38.4,35.8,0.9,,,,,,,1.6,,,,0.9,,109715.27,60275.59,71956.14,224.0,190.0,190.0,489.8,317.24,378.72,25.8,15.86,20.6,13.5,40.0,22.0,,,,,,,,,,,,,,,,,,,0.600609756097561,0.0,0.0,6139.81,33.21,564.82,104.34,269.53,0.0,721.04,0.0,0.0,Walnut Grove High School
7470199,29.8,39.4,30.8,28.3,1.3,,,2.0,,1.0,,1.6,,1.1,,1.1,1.2,107882.61,60220.23,70844.38,225.0,190.0,190.0,479.48,316.95,372.87,18.5,16.49,16.71,12.60000038,50.0,21.0,11.0,,,,,,,,,,,,,,,,,,0.6378504672897196,0.0,0.0,5854.89,5.14,456.34,95.75,210.27,0.0,484.01,0.0,0.0,Loganville High School
7470205,21.8,33.6,44.6,43.0,1.6,,,,,,,1.6,,1.4,,1.7,,108566.1,64457.5,77948.49,225.0,190.0,190.0,482.52,339.25,410.26,20.75,19.07,25.08,25.39999962,,37.0,,,,,,,,,,,,,,,,,,,0.46311475409836067,0.0,0.0,6633.69,9.05,863.24,126.9,356.36,0.0,811.46,0.0,0.0,Monroe Area High School
7480195,41.0,34.7,24.3,27.6,3.0,,,2.1,3.0,2.5,,3.5,,,,3.0,3.8,104775.03,61012.18,67033.28,225.57,194.32,196.91,464.5,313.97,340.43,22.3,15.49,22.75,32.0,90.0,32.0,10.0,,33.3,33.3,41.7,33.3,0.0,0.0,0.0,0.0,16.7,33.3,25.0,25.0,50.0,33.3,33.3,41.7,0.6104972375690608,0.0,0.0,6922.52,123.56,705.13,163.55,645.21,0.0,504.96,0.0,0.0,Ware County High School
7510101,23.0,34.9,42.1,40.1,2.1,,,,2.1,1.8,,2.5,,,,1.9,2.2,77854.06,56960.41,60230.64,213.03,194.2,208.07,365.46,293.3,289.47,24.63,14.11,14.8,27.10000038,44.0,38.0,,21.0,,,,,,,,,,,,,,,,,0.49836065573770494,0.0,0.0,6020.01,78.69,434.72,104.25,407.27,0.0,522.89,0.0,0.0,Wayne County High School
7540105,31.8,38.3,29.9,27.4,2.2,,,,3.3,2.6,,2.0,,1.4,,2.3,2.1,91582.9,63371.13,65281.94,224.05,192.84,204.76,408.77,328.62,318.82,20.86,14.85,13.67,16.10000038,,24.0,,,,,,,,,,,,,,,,,,,0.5289855072463768,0.0,0.73,6801.26,26.62,807.06,104.95,264.3,0.0,897.96,0.0,48.66,White County High School
7550112,30.7,41.2,28.1,26.7,1.8,,,,,,3.1,2.3,,3.0,,1.8,,72325.0,61237.06,56270.75,225.0,191.84,190.0,321.44,319.21,296.16,22.75,15.13,8.25,13.5,25.0,30.0,,,,,,,,,,,,,,,,,,,0.5676855895196506,0.0,0.0,5169.07,34.01,487.67,143.99,274.83,0.0,813.85,0.0,0.0,Coahulla Creek High School
7550175,27.8,45.1,27.1,28.1,1.8,,,,1.6,2.0,,1.6,,2.0,,1.4,2.2,74866.5,63271.22,68062.25,225.0,191.9,190.0,332.74,329.71,358.22,22.0,16.43,20.75,11.80000019,25.0,27.0,,,,,,,,,,,,,,,,,,,0.5846774193548387,0.0,0.0,5785.82,0.87,477.05,138.43,222.27,0.0,700.06,0.0,0.0,Northwest Whitfield County High School
7550212,21.5,23.0,55.6,70.7,27.8,,,,16.1,18.7,27.5,35.4,,40.9,27.5,27.8,29.1,67777.0,65312.99,64080.4,240.0,187.43,190.0,282.4,348.46,337.27,31.0,18.45,11.5,22.79999924,,,,,,,,,,,,,,,,,,,,,0.175,0.0,0.0,6096.81,2.95,413.08,392.99,39.77,0.0,1145.67,0.0,0.0,Phoenix High School
7550275,24.8,41.9,33.4,31.4,2.5,,,,1.1,1.4,1.9,3.5,,8.3,4.3,2.2,3.7,73886.75,59617.37,61831.6,225.0,191.35,190.0,328.39,311.56,325.43,27.0,13.5,14.0,17.39999962,50.0,28.0,,,,,,,,,,,,,,,,,,,0.4299363057324841,0.0,0.0,5177.2,12.94,262.36,101.98,373.69,0.0,582.63,0.0,1.02,Southeast Whitfield County High School
7570110,31.6,33.6,34.8,29.6,4.2,,,6.2,,,,,,,,4.3,,87913.59,53289.22,65625.56,209.8,192.93,201.7,419.03,276.21,325.37,26.0,13.32,17.75,28.29999924,60.0,42.0,12.0,,,,,,,,,,,,,,,,,,0.4864864864864865,0.0,0.0,6496.93,76.37,489.06,166.3,657.34,0.0,870.14,0.0,0.0,Washington-Wilkes Comprehensive High School
7590176,25.1,36.2,38.7,36.7,2.1,,,,2.1,2.2,,,,,,2.2,1.9,64951.44,54708.95,66164.04,220.0,194.13,202.46,295.23,281.81,326.8,18.2,12.65,22.33,30.20000076,71.0,39.0,,,,,,,,,,,,,,,,,,,0.49238578680203043,0.0,0.0,4523.46,167.1,676.92,130.01,773.37,0.0,538.98,4.94,3.08,Worth County High School
7610100,15.2,31.0,53.8,58.1,5.0,,,5.2,5.0,,,,,,,,,109932.33,65366.14,80121.67,238.0,202.0,207.0,461.9,323.59,387.06,16.33,10.81,18.11,66.5,,47.0,23.0,,,,,,,,,,,,,,,,,,,0.0,0.0,9577.16,828.44,1706.93,302.57,1131.52,0.0,1394.8,0.0,4.19,Brown Middle School
7610106,20.6,27.0,52.4,53.5,2.1,,,2.2,2.1,3.4,,,,,,2.2,,107622.25,68062.32,80101.57,236.25,204.1,207.14,455.54,333.48,386.7,12.0,13.3,18.83,56.09999847,25.0,54.0,15.0,19.0,,,,,,,,,,,,,,,,,0.40476190476190477,0.0,0.0,8708.58,17.34,1393.75,39.52,1043.73,0.0,1638.03,0.0,1.8,Early College High School at Carver
7610173,18.4,32.0,49.6,56.8,5.3,,,5.8,5.3,5.3,,5.4,,,,4.9,,101338.75,62741.97,84076.32,236.25,202.15,209.09,428.95,310.38,402.1,10.75,9.66,18.0,66.59999847,50.0,55.0,13.0,19.0,54.5,63.6,,,0.0,0.0,,,0.0,9.1,,,45.5,27.3,,,,0.0,0.0,8293.48,389.33,624.75,168.5,562.33,0.0,1141.89,0.0,7.96,Long Middle School
7610180,18.6,34.5,46.9,50.6,2.6,,,2.7,2.6,3.6,,,,,,2.2,,103482.5,64167.58,77900.88,236.25,202.0,208.85,438.02,317.66,373.0,12.5,10.66,14.83,61.70000076,50.0,60.0,,11.0,,,,,,,,,,,,,,,,,,0.0,0.0,7455.09,546.07,427.56,6.65,615.97,0.0,979.65,0.0,18.47,Bunche Middle School
7610182,18.3,23.6,58.1,59.3,3.9,,,3.8,3.9,3.1,,4.6,,,6.5,3.4,,106021.83,67029.13,77238.75,234.5,203.82,208.45,452.12,328.86,370.53,12.33,11.88,15.7,49.90000153,67.0,56.0,17.0,20.0,18.2,36.4,18.2,50.0,36.4,18.2,27.3,0.0,18.2,27.3,36.4,30.0,27.3,18.2,18.2,20.0,0.3051948051948052,0.0,0.0,7314.13,225.83,797.98,89.49,1037.95,0.0,1020.35,0.0,13.44,Mays High School
7610186,23.0,31.6,45.4,45.7,3.5,,,4.3,3.1,3.2,,3.9,,4.0,4.1,3.4,,109774.17,67434.76,82048.11,234.5,202.96,208.85,468.12,332.26,392.86,15.67,11.67,16.65,39.40000153,17.0,55.0,15.0,,,,,,,,,,,,,,,,,,0.43582089552238806,0.0,0.0,7012.51,396.7,477.23,93.11,597.44,0.0,897.82,0.0,7.78,"Maynard H. Jackson, Jr. High School"
7610188,26.8,51.3,21.9,23.0,4.3,,,4.5,4.3,,,5.2,,,,3.0,,100368.0,62789.32,75586.72,236.25,202.21,206.64,424.84,310.51,365.78,10.0,8.58,13.14,67.30000305,25.0,50.0,,11.0,,,,,,,,,,,,,,,,,,0.0,0.0,8506.76,345.4,1033.75,84.79,625.02,0.0,1528.12,0.0,18.25,Sylvan Hills Middle School
7610192,15.4,45.2,39.5,37.1,1.9,,,2.3,3.4,1.4,3.9,2.4,,1.4,,1.8,,111619.33,69595.47,81506.47,234.5,202.68,210.04,475.99,343.37,388.05,17.0,14.1,17.78,13.30000019,,38.0,11.0,,,,,,,,,,,,,,,,,,0.7478991596638656,0.0,0.0,6590.12,259.05,654.35,53.8,489.55,0.0,688.95,0.0,0.0,North Atlanta High School
7610212,19.1,29.9,51.0,49.2,2.3,,,2.4,2.3,,,2.4,,,,2.4,,87530.02,59167.08,71455.2,252.0,230.69,236.46,347.34,256.48,302.18,15.75,7.84,12.61,46.5,62.0,59.0,,57.0,,,,,,,,,,,,,,,,,,0.0,0.0,13491.7,0.0,64.04,0.0,39.79,0.0,0.0,0.0,0.0,KIPP Atlanta Collegiate Academy
7610282,24.4,34.2,41.4,46.8,4.0,,,4.1,4.0,3.7,,4.3,,,,3.7,,105732.2,62662.34,77499.28,235.2,202.0,204.37,449.54,310.21,379.21,15.6,9.63,16.68,63.0,,64.0,24.0,18.0,,,,,,,,,,,,,,,,,,0.0,0.0,8235.1,322.89,922.8,106.67,546.69,0.0,1043.48,0.0,0.0,Young Middle School
7610288,22.9,33.1,44.0,46.3,4.7,,,4.4,4.7,,,,,,,,,105789.18,64963.4,79702.05,242.12,206.53,211.09,436.93,314.54,377.57,16.4,9.42,14.27,73.19999695,,64.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,20334.54,0.0,293.03,0.0,92.07,0.0,0.0,0.0,0.0,Price Middle School
7610315,10.1,19.1,70.8,71.6,6.7,,,6.8,6.7,5.2,,8.1,,,9.5,6.1,,112322.75,64994.84,77634.56,236.25,203.08,206.28,475.44,320.04,376.35,16.0,11.68,16.35,58.20000076,25.0,52.0,23.0,20.0,,,,,,,,,,,,,,,,,0.2242152466367713,0.0,0.0,8175.68,317.8,836.97,120.2,976.08,0.0,1043.57,0.0,0.0,Booker T. Washington High School
7610373,21.9,32.6,45.6,46.8,2.3,,,2.6,2.3,,,,,,,,,109498.4,67448.79,82366.85,235.2,202.0,208.39,465.55,333.9,395.25,18.6,12.7,19.54,56.5,40.0,33.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,7600.95,263.39,676.26,126.66,752.74,0.0,1034.26,0.0,13.92,King Middle School
7610403,49.3,27.5,23.2,50.4,4.2,,,4.1,4.2,,,,,,,,,109219.5,71981.05,82412.65,236.25,202.0,206.39,462.3,356.34,399.3,13.25,15.65,19.4,88.90000153,25.0,24.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,287008.99,397.94,69625.03,0.0,74481.48,0.0,78129.78,0.0,480.43,APS-Forrest Hills Academy
7610515,37.3,37.7,25.0,21.5,1.3,,,,,,,,,,,1.5,,105816.58,64919.61,72941.67,247.68,202.2,210.58,427.22,321.06,346.39,18.82,11.47,14.9,22.70000076,60.0,46.0,20.0,,,,,,,,,,,,,,,,,,0.6585365853658537,0.0,0.0,17914.78,0.0,268.79,0.0,1.25,0.0,0.0,0.0,0.0,Charles Drew Charter School JA/SA
